Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2021-11-29 19:44:09,"Push Day",57m,"Bench Press (Barbell)",5,100.0,4.0,0,0.0,
2021-11-29 19:44:09,"Push Day",57m,"Bench Press (Barbell)",6,95.0,5.0,0,0.0,
2021-11-29 19:44:09,"Push Day",57m,"Triceps Extension",1,30.0,8.0,0,0.0,
2021-11-29 19:44:09,"Push Day",57m,"Triceps Extension",2,35.0,8.0,0,0.0,
2021-11-29 19:44:09,"Push Day",57m,"Triceps Extension",3,35.0,8.0,0,0.0,
2021-11-29 19:44:09,"Push Day",57m,"Chest Fly (Band)",1,30.0,8.0,0,0.0,
2021-11-29 19:44:09,"Push Day",57m,"Chest Fly (Band)",2,40.0,8.0,0,0.0,
2021-11-29 19:44:09,"Push Day",57m,"Chest Fly (Band)",3,50.0,8.0,0,0.0,
2021-11-29 19:44:09,"Push Day",57m,"Triceps Dip",1,0.0,8.0,0,0.0,
2021-11-29 19:44:09,"Push Day",57m,"Triceps Dip",2,0.0,6.0,0,0.0,
2021-11-29 19:44:09,"Push Day",57m,"Triceps Dip",3,0.0,6.0,0,0.0,
2021-11-29 19:44:09,"Push Day",57m,"Lateral Raise (Dumbbell)",1,20.0,8.0,0,0.0,
2021-11-29 19:44:09,"Push Day",57m,"Lateral Raise (Dumbbell)",2,20.0,8.0,0,0.0,
2021-11-29 19:44:09,"Push Day",57m,"Lateral Raise (Dumbbell)",3,20.0,8.0,0,0.0,
2021-11-30 19:42:01,"Pull Day",48m,"Bent Over Row (Barbell)",W,45.0,10.0,0,0.0,
2021-11-30 19:42:01,"Pull Day",48m,"Bent Over Row (Barbell)",W,75.0,5.0,0,0.0,
2021-11-30 19:42:01,"Pull Day",48m,"Bent Over Row (Barbell)",1,95.0,5.0,0,0.0,
2021-11-30 19:42:01,"Pull Day",48m,"Bent Over Row (Barbell)",2,95.0,5.0,0,0.0,
2021-11-30 19:42:01,"Pull Day",48m,"Bent Over Row (Barbell)",D,85.0,5.0,0,0.0,
2021-11-30 19:42:01,"Pull Day",48m,"Bent Over Row (Barbell)",D,85.0,8.0,0,0.0,
2021-11-30 19:42:01,"Pull Day",48m,"Bent Over Row (Barbell)",D,85.0,6.0,0,0.0,
2021-11-30 19:42:01,"Pull Day",48m,"Shrug (Barbell)",1,90.0,12.0,0,0.0,
2021-11-30 19:42:01,"Pull Day",48m,"Shrug (Barbell)",2,90.0,12.0,0,0.0,
2021-11-30 19:42:01,"Pull Day",48m,"Shrug (Barbell)",3,110.0,12.0,0,0.0,
2021-11-30 19:42:01,"Pull Day",48m,"Deadlift (Barbell)",1,135.0,5.0,0,0.0,
2021-11-30 19:42:01,"Pull Day",48m,"Deadlift (Barbell)",2,205.0,1.0,0,0.0,
2021-11-30 19:42:01,"Pull Day",48m,"Deadlift (Barbell)",3,95.0,12.0,0,0.0,
2021-11-30 19:42:01,"Pull Day",48m,"Deadlift (Barbell)",4,95.0,9.0,0,0.0,
2021-11-30 19:42:01,"Pull Day",48m,"Pull Up",1,0.0,1.0,0,0.0,
2021-11-30 19:42:01,"Pull Day",48m,"Pull Up",2,0.0,1.0,0,0.0,
2021-11-30 19:42:01,"Pull Day",48m,"Pull Up",3,0.0,1.0,0,0.0,
2021-11-30 19:42:01,"Pull Day",48m,"Pull Up",4,0.0,1.0,0,0.0,
2021-11-30 19:42:01,"Pull Day",48m,"Lat Pulldown (Machine)",1,40.0,8.0,0,0.0,
2021-11-30 19:42:01,"Pull Day",48m,"Lat Pulldown (Machine)",2,60.0,8.0,0,0.0,
2021-11-30 19:42:01,"Pull Day",48m,"Lat Pulldown (Machine)",3,70.0,8.0,0,0.0,
2021-11-30 19:42:01,"Pull Day",48m,"Bicep Curl (Cable)",1,30.5,10.0,0,0.0,
2021-11-30 19:42:01,"Pull Day",48m,"Bicep Curl (Cable)",2,35.5,6.0,0,0.0,
2021-11-30 19:42:01,"Pull Day",48m,"Bicep Curl (Cable)",3,27.5,8.0,0,0.0,
2021-12-02 19:29:31,"Leg Workout",1h 20m,"Squat (Barbell)",1,45.0,10.0,0,0.0,
2021-12-02 19:29:31,"Leg Workout",1h 20m,"Squat (Barbell)",2,135.0,8.0,0,0.0,
2021-12-02 19:29:31,"Leg Workout",1h 20m,"Squat (Barbell)",3,165.0,8.0,0,0.0,
2021-12-02 19:29:31,"Leg Workout",1h 20m,"Squat (Barbell)",4,175.0,8.0,0,0.0,
2021-12-02 19:29:31,"Leg Workout",1h 20m,"Squat (Barbell)",5,165.0,12.0,0,0.0,
2021-12-02 19:29:31,"Leg Workout",1h 20m,"Seated Calf Raise (Plate Loaded)",1,100.0,8.0,0,0.0,
2021-12-02 19:29:31,"Leg Workout",1h 20m,"Seated Calf Raise (Plate Loaded)",2,105.0,9.0,0,0.0,
2021-12-02 19:29:31,"Leg Workout",1h 20m,"Seated Calf Raise (Plate Loaded)",3,115.0,10.0,0,0.0,
2021-12-02 19:29:31,"Leg Workout",1h 20m,"Leg Extension (Machine)",1,50.0,27.0,0,0.0,
2021-12-02 19:29:31,"Leg Workout",1h 20m,"Leg Extension (Machine)",2,40.0,55.0,0,0.0,
2021-12-02 19:29:31,"Leg Workout",1h 20m,"Leg Extension (Machine)",3,40.0,8.0,0,0.0,
2021-12-02 19:29:31,"Leg Workout",1h 20m,"Seated Leg Curl (Machine)",1,40.0,45.0,0,0.0,
2021-12-02 19:29:31,"Leg Workout",1h 20m,"Seated Leg Curl (Machine)",2,40.0,48.0,0,0.0,
2021-12-02 19:29:31,"Leg Workout",1h 20m,"Seated Leg Curl (Machine)",3,10.0,95.0,0,0.0,
2021-12-02 19:29:31,"Leg Workout",1h 20m,"Hack Squat",1,90.0,12.0,0,0.0,
2021-12-02 19:29:31,"Leg Workout",1h 20m,"Hack Squat",2,90.0,16.0,0,0.0,
2021-12-02 19:29:31,"Leg Workout",1h 20m,"Hack Squat",3,115.0,12.0,0,0.0,
2021-12-03 16:06:22,"Push Day",45m,"Seated Overhead Press (Dumbbell)",1,30.0,10.0,0,0.0,
2021-12-03 16:06:22,"Push Day",45m,"Seated Overhead Press (Dumbbell)",2,70.0,5.0,0,0.0,
2021-12-03 16:06:22,"Push Day",45m,"Seated Overhead Press (Dumbbell)",3,70.0,5.0,0,0.0,
2021-12-03 16:06:22,"Push Day",45m,"Seated Overhead Press (Dumbbell)",4,70.0,5.0,0,0.0,
2021-12-03 16:06:22,"Push Day",45m,"Seated Overhead Press (Dumbbell)",5,70.0,5.0,0,0.0,
2021-12-03 16:06:22,"Push Day",45m,"Seated Overhead Press (Dumbbell)",6,70.0,5.0,0,0.0,
2021-12-03 16:06:22,"Push Day",45m,"Incline Bench Press (Dumbbell)",1,70.0,8.0,0,0.0,
2021-12-03 16:06:22,"Push Day",45m,"Incline Bench Press (Dumbbell)",2,50.0,12.0,0,0.0,
2021-12-03 16:06:22,"Push Day",45m,"Incline Bench Press (Dumbbell)",3,70.0,8.0,0,0.0,
2021-12-03 16:06:22,"Push Day",45m,"Bench Press (Barbell)",1,45.0,10.0,0,0.0,
2021-12-03 16:06:22,"Push Day",45m,"Bench Press (Barbell)",2,75.0,5.0,0,0.0,
2021-12-03 16:06:22,"Push Day",45m,"Bench Press (Barbell)",3,95.0,5.0,0,0.0,
2021-12-03 16:06:22,"Push Day",45m,"Bench Press (Barbell)",4,90.0,1.0,0,0.0,
2021-12-03 16:06:22,"Push Day",45m,"Bench Press (Barbell)",5,90.0,5.0,0,0.0,
2021-12-03 16:06:22,"Push Day",45m,"Bench Press (Barbell)",6,90.0,1.0,0,0.0,
2021-12-03 16:06:22,"Push Day",45m,"Bench Press (Barbell)",7,90.0,5.0,0,0.0,
2021-12-03 16:06:22,"Push Day",45m,"Bench Press (Barbell)",8,80.0,7.0,0,0.0,
2021-12-03 16:06:22,"Push Day",45m,"Triceps Extension",1,30.0,8.0,0,0.0,
2021-12-03 16:06:22,"Push Day",45m,"Triceps Extension",2,35.0,8.0,0,0.0,
2021-12-03 16:06:22,"Push Day",45m,"Triceps Extension",3,30.0,8.0,0,0.0,
2021-12-03 16:06:22,"Push Day",45m,"Lateral Raise (Dumbbell)",1,50.0,8.0,0,0.0,
2021-12-03 16:06:22,"Push Day",45m,"Lateral Raise (Dumbbell)",2,50.0,8.0,0,0.0,
2021-12-12 13:13:04,"Leg Workout",1h 6m,"Leg Press",1,0.0,5.0,0,0.0,
2021-12-12 13:13:04,"Leg Workout",1h 6m,"Leg Press",2,90.0,8.0,0,0.0,
2021-12-12 13:13:04,"Leg Workout",1h 6m,"Leg Press",3,180.0,8.0,0,0.0,
2021-12-12 13:13:04,"Leg Workout",1h 6m,"Leg Press",4,230.0,8.0,0,0.0,
2021-12-12 13:13:04,"Leg Workout",1h 6m,"Leg Press",5,275.0,8.0,0,0.0,
2021-12-12 13:13:04,"Leg Workout",1h 6m,"Leg Press",6,275.0,8.0,0,0.0,
2021-12-12 13:13:04,"Leg Workout",1h 6m,"Squat (Barbell)",1,135.0,5.0,0,0.0,
2021-12-12 13:13:04,"Leg Workout",1h 6m,"Squat (Barbell)",2,155.0,5.0,0,0.0,
2021-12-12 13:13:04,"Leg Workout",1h 6m,"Squat (Barbell)",3,185.0,5.0,0,0.0,
2021-12-12 13:13:04,"Leg Workout",1h 6m,"Squat (Barbell)",4,205.0,5.0,0,0.0,
2021-12-12 13:13:04,"Leg Workout",1h 6m,"Squat (Barbell)",5,205.0,5.0,0,0.0,
2021-12-12 13:13:04,"Leg Workout",1h 6m,"Squat (Barbell)",6,185.0,5.0,0,0.0,
2021-12-12 13:13:04,"Leg Workout",1h 6m,"Seated Calf Raise (Plate Loaded)",1,100.0,14.0,0,0.0,
2021-12-12 13:13:04,"Leg Workout",1h 6m,"Seated Calf Raise (Plate Loaded)",2,115.0,8.0,0,0.0,
2021-12-12 13:13:04,"Leg Workout",1h 6m,"Seated Calf Raise (Plate Loaded)",3,120.0,10.0,0,0.0,
2021-12-12 13:13:04,"Leg Workout",1h 6m,"Seated Calf Raise (Plate Loaded)",4,120.0,10.0,0,0.0,
2021-12-12 13:13:04,"Leg Workout",1h 6m,"Hack Squat",1,90.0,16.0,0,0.0,
2021-12-12 13:13:04,"Leg Workout",1h 6m,"Leg Extension (Machine)",1,90.0,12.0,0,0.0,
2021-12-12 13:13:04,"Leg Workout",1h 6m,"Leg Extension (Machine)",2,110.0,8.0,0,0.0,
2021-12-12 13:13:04,"Leg Workout",1h 6m,"Leg Extension (Machine)",3,115.0,8.0,0,0.0,
2021-12-12 13:13:04,"Leg Workout",1h 6m,"Seated Leg Curl (Machine)",1,115.0,8.0,0,0.0,
2021-12-12 13:13:04,"Leg Workout",1h 6m,"Seated Leg Curl (Machine)",2,120.0,8.0,0,0.0,
2021-12-12 13:13:04,"Leg Workout",1h 6m,"Seated Leg Curl (Machine)",3,125.0,11.0,0,0.0,
2021-12-19 09:37:44,"Leg Workout",55m,"Squat (Barbell)",1,45.0,5.0,0,0.0,
2021-12-19 09:37:44,"Leg Workout",55m,"Squat (Barbell)",2,135.0,5.0,0,0.0,
2021-12-19 09:37:44,"Leg Workout",55m,"Squat (Barbell)",3,165.0,5.0,0,0.0,
2021-12-19 09:37:44,"Leg Workout",55m,"Squat (Barbell)",4,185.0,5.0,0,0.0,
2021-12-19 09:37:44,"Leg Workout",55m,"Squat (Barbell)",5,185.0,5.0,0,0.0,
2021-12-19 09:37:44,"Leg Workout",55m,"Squat (Barbell)",6,185.0,5.0,0,0.0,
2021-12-19 09:37:44,"Leg Workout",55m,"Seated Calf Raise (Plate Loaded)",1,100.0,12.0,0,0.0,
2021-12-19 09:37:44,"Leg Workout",55m,"Seated Calf Raise (Plate Loaded)",2,105.0,14.0,0,0.0,
2021-12-19 09:37:44,"Leg Workout",55m,"Seated Calf Raise (Plate Loaded)",3,105.0,12.0,0,0.0,
2021-12-19 09:37:44,"Leg Workout",55m,"Leg Extension (Machine)",1,90.0,8.0,0,0.0,
2021-12-19 09:37:44,"Leg Workout",55m,"Seated Leg Curl (Machine)",1,115.0,8.0,0,0.0,
2021-12-19 09:37:44,"Leg Workout",55m,"Seated Leg Curl (Machine)",2,125.0,8.0,0,0.0,
2021-12-19 09:37:44,"Leg Workout",55m,"Seated Leg Curl (Machine)",3,125.0,11.0,0,0.0,
2021-12-19 09:37:44,"Leg Workout",55m,"Bulgarian Split Squat",1,50.0,16.0,0,0.0,
2021-12-19 09:37:44,"Leg Workout",55m,"Bulgarian Split Squat",2,70.0,16.0,0,0.0,
2021-12-19 09:37:44,"Leg Workout",55m,"Bulgarian Split Squat",3,70.0,16.0,0,0.0,
2021-12-19 09:37:44,"Leg Workout",55m,"Bulgarian Split Squat",4,70.0,16.0,0,0.0,
2021-12-21 15:18:40,"Push Day",48h 28m,"Seated Overhead Press (Dumbbell)",1,70.0,5.0,0,0.0,
2021-12-21 15:18:40,"Push Day",48h 28m,"Triceps Extension",1,32.5,8.0,0,0.0,
2021-12-21 15:18:40,"Push Day",48h 28m,"Triceps Extension",2,37.5,8.0,0,0.0,
2021-12-21 15:18:40,"Push Day",48h 28m,"Triceps Extension",3,37.5,8.0,0,0.0,
2021-12-21 15:18:40,"Push Day",48h 28m,"Lat Pulldown (Cable)",W,40.0,10.0,0,0.0,
2021-12-21 15:18:40,"Push Day",48h 28m,"Lat Pulldown (Cable)",1,85.0,10.0,0,0.0,
2021-12-21 15:18:40,"Push Day",48h 28m,"Lat Pulldown (Cable)",2,85.0,8.0,0,0.0,
2021-12-21 15:18:40,"Push Day",48h 28m,"Lat Pulldown (Cable)",3,85.0,8.0,0,0.0,
2021-12-21 15:18:40,"Push Day",48h 28m,"Iso-Lateral Row (Machine)",1,85.0,8.0,0,0.0,
2021-12-21 15:18:40,"Push Day",48h 28m,"Iso-Lateral Row (Machine)",2,85.0,8.0,0,0.0,
2021-12-21 15:18:40,"Push Day",48h 28m,"Iso-Lateral Row (Machine)",3,70.0,8.0,0,0.0,
2021-12-21 15:18:40,"Push Day",48h 28m,"Seated Palms Up Wrist Curl (Dumbbell)",1,40.0,8.0,0,0.0,
2021-12-21 15:18:40,"Push Day",48h 28m,"Seated Palms Up Wrist Curl (Dumbbell)",2,40.0,8.0,0,0.0,
2021-12-21 15:18:40,"Push Day",48h 28m,"Seated Palms Up Wrist Curl (Dumbbell)",3,40.0,8.0,0,0.0,
2021-12-23 16:06:34,"Pull Day",19m,"Bent Over Row (Barbell)",1,75.0,5.0,0,0.0,
2021-12-23 16:06:34,"Pull Day",19m,"Bent Over Row (Barbell)",2,75.0,5.0,0,0.0,
2021-12-23 16:06:34,"Pull Day",19m,"Bent Over Row (Barbell)",3,75.0,5.0,0,0.0,
2021-12-23 16:06:34,"Pull Day",19m,"Shrug (Dumbbell)",1,75.0,12.0,0,0.0,
2021-12-23 16:06:34,"Pull Day",19m,"Shrug (Dumbbell)",2,115.0,8.0,0,0.0,
2021-12-23 16:06:34,"Pull Day",19m,"Shrug (Dumbbell)",3,115.0,8.0,0,0.0,
2021-12-23 16:06:34,"Pull Day",19m,"Pull Up",1,0.0,1.0,0,0.0,
2021-12-23 16:06:34,"Pull Day",19m,"Lat Pulldown (Machine)",1,85.0,8.0,0,0.0,
2021-12-23 16:06:34,"Pull Day",19m,"Lat Pulldown (Machine)",2,100.0,6.0,0,0.0,
2021-12-23 16:06:34,"Pull Day",19m,"Lat Pulldown (Machine)",3,85.0,8.0,0,0.0,
2021-12-23 16:06:34,"Pull Day",19m,"Preacher Curl (Barbell)",1,37.0,8.0,0,0.0,
2021-12-23 16:06:34,"Pull Day",19m,"Preacher Curl (Barbell)",2,42.0,4.0,0,0.0,
2021-12-23 16:06:34,"Pull Day",19m,"Preacher Curl (Barbell)",3,37.0,8.0,0,0.0,
2021-12-23 16:06:34,"Pull Day",19m,"Deadlift (Barbell)",1,135.0,5.0,0,0.0,
2021-12-23 16:06:34,"Pull Day",19m,"Deadlift (Barbell)",2,185.0,5.0,0,0.0,
2021-12-27 19:35:46,"Leg Workout",34m,"Squat (Barbell)",1,45.0,5.0,0,0.0,
2021-12-27 19:35:46,"Leg Workout",34m,"Squat (Barbell)",2,135.0,5.0,0,0.0,
2021-12-27 19:35:46,"Leg Workout",34m,"Squat (Barbell)",3,175.0,5.0,0,0.0,
2021-12-27 19:35:46,"Leg Workout",34m,"Squat (Barbell)",4,175.0,5.0,0,0.0,
2021-12-27 19:35:46,"Leg Workout",34m,"Squat (Barbell)",5,155.0,5.0,0,0.0,
2021-12-27 19:35:46,"Leg Workout",34m,"Squat (Barbell)",6,155.0,5.0,0,0.0,
2021-12-27 19:35:46,"Leg Workout",34m,"Seated Calf Raise (Plate Loaded)",1,105.0,12.0,0,0.0,
2021-12-27 19:35:46,"Leg Workout",34m,"Seated Calf Raise (Plate Loaded)",2,105.0,12.0,0,0.0,
2021-12-27 19:35:46,"Leg Workout",34m,"Seated Calf Raise (Plate Loaded)",3,105.0,12.0,0,0.0,
2021-12-27 19:35:46,"Leg Workout",34m,"Seated Leg Curl (Machine)",1,110.0,12.0,0,0.0,
2021-12-27 19:35:46,"Leg Workout",34m,"Seated Leg Curl (Machine)",2,125.0,6.0,0,0.0,
2021-12-27 19:35:46,"Leg Workout",34m,"Seated Leg Curl (Machine)",3,110.0,4.0,0,0.0,
2021-12-27 19:35:46,"Leg Workout",34m,"Seated Leg Curl (Machine)",4,110.0,8.0,0,0.0,
2022-01-18 19:24:04,"Push Day",54m,"Chest Fly (Band)",1,20.0,10.0,0,0.0,
2022-01-18 19:24:04,"Push Day",54m,"Chest Fly (Band)",2,40.0,10.0,0,0.0,
2022-01-18 19:24:04,"Push Day",54m,"Chest Fly (Band)",3,40.0,10.0,0,0.0,
2022-01-18 19:24:04,"Push Day",54m,"Chest Fly (Band)",4,40.0,10.0,0,0.0,
2022-01-18 19:24:04,"Push Day",54m,"Triceps Dip",1,0.0,7.0,0,0.0,
2022-01-18 19:24:04,"Push Day",54m,"Triceps Dip",2,0.0,5.0,0,0.0,
2022-01-18 19:24:04,"Push Day",54m,"Triceps Dip",3,0.0,4.0,0,0.0,
2022-01-18 19:24:04,"Push Day",54m,"Triceps Extension",1,20.0,8.0,0,0.0,
2022-01-18 19:24:04,"Push Day",54m,"Triceps Extension",2,30.0,8.0,0,0.0,
2022-01-18 19:24:04,"Push Day",54m,"Triceps Extension",3,35.0,8.0,0,0.0,
2022-01-18 19:24:04,"Push Day",54m,"Triceps Extension",4,35.0,8.0,0,0.0,
2022-01-18 19:24:04,"Push Day",54m,"Triceps Extension",5,35.0,8.0,0,0.0,
2022-01-18 19:24:04,"Push Day",54m,"Lateral Raise (Dumbbell)",1,20.0,10.0,0,0.0,
2022-01-18 19:24:04,"Push Day",54m,"Lateral Raise (Dumbbell)",2,20.0,10.0,0,0.0,
2022-01-18 19:24:04,"Push Day",54m,"Lateral Raise (Dumbbell)",3,20.0,10.0,0,0.0,
2022-01-18 19:24:04,"Push Day",54m,"Bench Press (Barbell)",1,45.0,10.0,0,0.0,
2022-01-18 19:24:04,"Push Day",54m,"Bench Press (Barbell)",2,95.0,5.0,0,0.0,
2022-01-18 19:24:04,"Push Day",54m,"Bench Press (Barbell)",3,100.0,5.0,0,0.0,
2022-01-18 19:24:04,"Push Day",54m,"Bench Press (Barbell)",4,105.0,4.0,0,0.0,
2022-01-18 19:24:04,"Push Day",54m,"Bench Press (Barbell)",5,100.0,5.0,0,0.0,
2022-01-18 19:24:04,"Push Day",54m,"Bench Press (Barbell)",6,95.0,2.0,0,0.0,
2022-01-18 19:24:04,"Push Day",54m,"Bench Press (Barbell)",7,90.0,4.0,0,0.0,
2022-01-18 19:24:04,"Push Day",54m,"Incline Bench Press (Dumbbell)",1,60.0,7.0,0,0.0,
2022-01-18 19:24:04,"Push Day",54m,"Incline Bench Press (Dumbbell)",2,50.0,12.0,0,0.0,
2022-01-18 19:24:04,"Push Day",54m,"Incline Bench Press (Dumbbell)",3,60.0,6.0,0,0.0,
2022-01-21 19:28:01,"Pull Day",57m,"Bent Over Row (Barbell)",1,45.0,10.0,0,0.0,
2022-01-21 19:28:01,"Pull Day",57m,"Bent Over Row (Barbell)",2,95.0,5.0,0,0.0,
2022-01-21 19:28:01,"Pull Day",57m,"Bent Over Row (Barbell)",3,95.0,5.0,0,0.0,
2022-01-21 19:28:01,"Pull Day",57m,"Bent Over Row (Barbell)",4,95.0,5.0,0,0.0,
2022-01-21 19:28:01,"Pull Day",57m,"Bent Over Row (Barbell)",5,95.0,5.0,0,0.0,
2022-01-21 19:28:01,"Pull Day",57m,"Bent Over Row (Barbell)",6,95.0,5.0,0,0.0,
2022-01-21 19:28:01,"Pull Day",57m,"Shrug (Dumbbell)",1,100.0,8.0,0,0.0,
2022-01-21 19:28:01,"Pull Day",57m,"Shrug (Dumbbell)",2,100.0,8.0,0,0.0,
2022-01-21 19:28:01,"Pull Day",57m,"Shrug (Dumbbell)",3,100.0,8.0,0,0.0,
2022-01-21 19:28:01,"Pull Day",57m,"Pull Up",1,0.0,1.0,0,0.0,
2022-01-21 19:28:01,"Pull Day",57m,"Pull Up",2,0.0,2.0,0,0.0,
2022-01-21 19:28:01,"Pull Day",57m,"Hammer Curl (Cable)",1,30.0,8.0,0,0.0,
2022-01-21 19:28:01,"Pull Day",57m,"Hammer Curl (Cable)",2,35.0,8.0,0,0.0,
2022-01-21 19:28:01,"Pull Day",57m,"Hammer Curl (Cable)",3,30.0,8.0,0,0.0,
2022-01-21 19:28:01,"Pull Day",57m,"Deadlift (Barbell)",1,135.0,5.0,0,0.0,
2022-01-21 19:28:01,"Pull Day",57m,"Deadlift (Barbell)",2,185.0,3.0,0,0.0,
2022-01-21 19:28:01,"Pull Day",57m,"Deadlift (Barbell)",3,205.0,3.0,0,0.0,
2022-01-21 19:28:01,"Pull Day",57m,"Kneeling Pulldown (Band)",1,25.0,16.0,0,0.0,
2022-01-21 19:28:01,"Pull Day",57m,"Kneeling Pulldown (Band)",2,30.0,16.0,0,0.0,
2022-01-21 19:28:01,"Pull Day",57m,"Kneeling Pulldown (Band)",3,35.0,16.0,0,0.0,
2022-02-01 19:08:36,"Push Day",54m,"Overhead Press (Barbell)",1,45.0,10.0,0,0.0,
2022-02-01 19:08:36,"Push Day",54m,"Overhead Press (Barbell)",2,65.0,5.0,0,0.0,
2022-02-01 19:08:36,"Push Day",54m,"Overhead Press (Barbell)",3,70.0,5.0,0,0.0,
2022-02-01 19:08:36,"Push Day",54m,"Overhead Press (Barbell)",4,75.0,5.0,0,0.0,
2022-02-01 19:08:36,"Push Day",54m,"Overhead Press (Barbell)",5,70.0,5.0,0,0.0,
2022-02-01 19:08:36,"Push Day",54m,"Overhead Press (Barbell)",6,65.0,5.0,0,0.0,
2022-02-01 19:08:36,"Push Day",54m,"Bench Press (Barbell)",1,45.0,10.0,0,0.0,
2022-02-01 19:08:36,"Push Day",54m,"Bench Press (Barbell)",2,75.0,5.0,0,0.0,
2022-02-01 19:08:36,"Push Day",54m,"Bench Press (Barbell)",3,95.0,5.0,0,0.0,
2022-02-01 19:08:36,"Push Day",54m,"Bench Press (Barbell)",4,95.0,5.0,0,0.0,
2022-02-01 19:08:36,"Push Day",54m,"Bench Press (Barbell)",5,95.0,5.0,0,0.0,
2022-02-01 19:08:36,"Push Day",54m,"Bench Press (Barbell)",6,80.0,5.0,0,0.0,
2022-02-01 19:08:36,"Push Day",54m,"Triceps Extension",1,14.0,14.0,0,0.0,
2022-02-01 19:08:36,"Push Day",54m,"Triceps Extension",2,14.0,16.0,0,0.0,
2022-02-01 19:08:36,"Push Day",54m,"Triceps Extension",3,14.0,14.0,0,0.0,
2022-02-01 19:08:36,"Push Day",54m,"Triceps Dip",1,0.0,7.0,0,0.0,
2022-02-01 19:08:36,"Push Day",54m,"Triceps Dip",2,0.0,5.0,0,0.0,
2022-02-01 19:08:36,"Push Day",54m,"Triceps Dip",3,0.0,6.0,0,0.0,
2022-02-01 19:08:36,"Push Day",54m,"Lateral Raise (Dumbbell)",1,20.0,10.0,0,0.0,
2022-02-01 19:08:36,"Push Day",54m,"Lateral Raise (Dumbbell)",2,20.0,10.0,0,0.0,
2022-02-01 19:08:36,"Push Day",54m,"Lateral Raise (Dumbbell)",3,20.0,10.0,0,0.0,
2022-02-01 19:08:36,"Push Day",54m,"Chest Fly (Band)",1,30.0,10.0,0,0.0,
2022-02-01 19:08:36,"Push Day",54m,"Chest Fly (Band)",2,40.0,10.0,0,0.0,
2022-02-01 19:08:36,"Push Day",54m,"Chest Fly (Band)",3,50.0,10.0,0,0.0,
2022-02-03 19:07:23,"Pull Day",1h 1m,"Bent Over Row (Barbell)",1,45.0,10.0,0,0.0,
2022-02-03 19:07:23,"Pull Day",1h 1m,"Bent Over Row (Barbell)",2,75.0,5.0,0,0.0,
2022-02-03 19:07:23,"Pull Day",1h 1m,"Bent Over Row (Barbell)",3,75.0,5.0,0,0.0,
2022-02-03 19:07:23,"Pull Day",1h 1m,"Bent Over Row (Barbell)",4,85.0,5.0,0,0.0,
2022-02-03 19:07:23,"Pull Day",1h 1m,"Bent Over Row (Barbell)",5,85.0,5.0,0,0.0,
2022-02-03 19:07:23,"Pull Day",1h 1m,"Bent Over Row (Barbell)",6,95.0,5.0,0,0.0,
2022-02-03 19:07:23,"Pull Day",1h 1m,"Bent Over Row (Barbell)",7,95.0,5.0,0,0.0,
2022-02-03 19:07:23,"Pull Day",1h 1m,"Bent Over Row (Barbell)",8,85.0,5.0,0,0.0,
2022-02-03 19:07:23,"Pull Day",1h 1m,"Bent Over Row (Barbell)",9,85.0,5.0,0,0.0,
2022-02-03 19:07:23,"Pull Day",1h 1m,"Bent Over Row (Barbell)",10,75.0,8.0,0,0.0,
2022-02-03 19:07:23,"Pull Day",1h 1m,"Bent Over Row (Barbell)",11,75.0,7.0,0,0.0,
2022-02-03 19:07:23,"Pull Day",1h 1m,"Shrug (Barbell)",1,125.0,8.0,0,0.0,
2022-02-03 19:07:23,"Pull Day",1h 1m,"Shrug (Barbell)",2,125.0,8.0,0,0.0,
2022-02-03 19:07:23,"Pull Day",1h 1m,"Shrug (Barbell)",3,95.0,12.0,0,0.0,
2022-02-03 19:07:23,"Pull Day",1h 1m,"Pull Up",1,0.0,1.0,0,0.0,
2022-02-03 19:07:23,"Pull Day",1h 1m,"Pull Up",2,0.0,1.0,0,0.0,
2022-02-03 19:07:23,"Pull Day",1h 1m,"Preacher Curl (Barbell)",1,45.0,5.0,0,0.0,
2022-02-03 19:07:23,"Pull Day",1h 1m,"Preacher Curl (Barbell)",2,37.0,5.0,0,0.0,
2022-02-03 19:07:23,"Pull Day",1h 1m,"Preacher Curl (Barbell)",3,37.0,4.0,0,0.0,
2022-02-03 19:07:23,"Pull Day",1h 1m,"Preacher Curl (Barbell)",4,32.0,5.0,0,0.0,
2022-02-03 19:07:23,"Pull Day",1h 1m,"Deadlift (Barbell)",1,135.0,5.0,0,0.0,
2022-02-03 19:07:23,"Pull Day",1h 1m,"Deadlift (Barbell)",2,185.0,5.0,0,0.0,
2022-02-03 19:07:23,"Pull Day",1h 1m,"Deadlift (Barbell)",3,135.0,5.0,0,0.0,
2022-02-03 19:07:23,"Pull Day",1h 1m,"Deadlift (Barbell)",4,135.0,5.0,0,0.0,
2022-02-03 19:07:23,"Pull Day",1h 1m,"Kneeling Pulldown (Band)",1,25.0,16.0,0,0.0,
2022-02-03 19:07:23,"Pull Day",1h 1m,"Kneeling Pulldown (Band)",2,35.0,16.0,0,0.0,
2022-02-03 19:07:23,"Pull Day",1h 1m,"Kneeling Pulldown (Band)",3,40.0,16.0,0,0.0,
2022-02-14 15:47:09,"Chest And Tri’s/ Push Day 1",1h,"Incline Bench Press (Dumbbell)",W,40.0,12.0,0,0.0,
